,DEPTH_M,DIAMETER_MM,LENGTH_M,JOB_COST,JOB_TYPE_Replace,MATERIAL_CI,MATERIAL_ST
2999,2.98,200,16.1,16183.89485,1,0,0
3000,2.32,315,26.13,24563.321369999998,1,1,0
3001,1.94,250,9.45,10344.40993,1,1,0
3002,3.55,50,16.52,6140.828047999999,1,0,0
3003,3.33,63,19.8,7686.151215000001,1,0,0
3004,1.71,125,21.78,6136.830929,1,0,0
3005,4.1,315,19.94,42631.30624,1,1,0
3006,1.99,125,21.93,8868.130756999999,1,0,0
3007,2.0,90,26.51,6295.579839999999,1,0,1
3008,2.89,315,12.9,25205.38634,1,1,0
3009,2.15,90,28.14,6555.689791,1,0,0
3010,1.93,90,15.25,4944.908739,1,1,0
3011,2.15,90,32.68,5477.07197,1,0,0
3012,2.15,250,13.33,16257.66653,1,0,0
3013,4.51,200,31.09,31374.78858,1,0,0
3014,2.87,200,14.01,17757.51124,1,0,1
3015,1.27,90,12.65,2364.238625,1,1,0
3016,1.85,250,31.96,18930.783369999997,1,0,1
3017,3.37,200,32.5,31156.190469999998,1,0,0
3018,1.9,63,24.08,3867.495917,1,0,0
3019,2.47,63,20.59,5821.722691,1,0,1
3020,1.56,125,34.43,7960.642842,1,1,0
3021,2.23,200,41.98,22423.13485,1,0,0
3022,2.45,63,13.93,3724.310442,1,0,0
3023,2.92,200,29.92,22118.12248,1,0,1
3024,2.69,125,13.9,9051.341301999999,1,0,1
3025,1.49,200,31.02,10613.61925,1,0,1
3026,2.3,63,30.31,6094.447906,1,0,0
3027,3.19,50,32.38,6397.046536,1,1,0
3028,2.54,90,10.65,6222.0217299999995,1,0,0
3029,1.33,200,15.72,6707.808522,1,1,0
3030,1.87,63,30.06,3932.5213719999997,1,0,0
3031,1.2,90,16.73,3413.012911,1,0,1
3032,2.67,63,15.81,4904.465827,1,0,0
3033,2.58,63,44.49,6481.596361999999,1,0,0
3034,1.68,200,12.67,8190.071523999999,1,1,0
3035,1.98,63,26.38,5180.9908,1,0,1
3036,2.84,50,29.83,6438.023207,1,0,0
3037,3.82,90,10.84,8600.867923,1,0,0
3038,2.99,50,11.66,3309.892163,1,1,0
3039,2.78,90,14.94,7371.593695999999,1,0,0
3040,2.0,50,36.59,3646.327854,1,0,0
3041,3.29,90,14.25,8316.141765999999,1,0,0
3042,1.98,90,12.91,5131.809069,1,0,1
3043,2.7,125,33.14,14551.620340000001,1,0,0
3044,1.87,125,21.34,8397.680177,1,0,0
3045,1.91,90,25.43,6150.5715390000005,1,0,1
3046,2.91,90,22.28,8228.935284000001,1,0,1
3047,1.26,63,38.66,3335.124604,1,1,0
3048,3.51,63,13.97,6848.497281,1,0,0
3049,3.81,90,15.86,8902.289104000001,1,0,1
3050,2.53,90,15.22,7205.118944,1,0,1
3051,3.08,200,25.27,22317.626,1,1,0
3052,1.46,200,21.64,9507.023711,1,0,0
3053,1.6,50,27.6,3051.348161,1,1,0
3054,3.45,125,28.13,15196.05464,1,0,0
3055,1.45,63,29.46,3267.732548,1,0,0
3056,1.59,63,36.47,3772.2317369999996,1,0,1
3057,3.72,50,27.31,6535.006823,1,0,0
3058,1.41,450,31.24,25279.74434,1,0,1
3059,4.39,63,13.75,7336.323890000001,1,0,0
3060,2.13,125,19.53,8633.937337000001,1,0,1
3061,4.02,90,28.31,12843.39905,1,1,0
3062,2.46,200,20.77,15985.889669999999,1,0,0
3063,4.06,125,23.98,18427.834769999998,1,0,1
3064,3.46,90,17.64,9428.608897,1,0,0
3065,1.62,90,32.07,5284.657488,1,0,0
3066,2.58,50,40.47,5891.1426200000005,1,0,0
3067,2.81,200,34.74,21939.47864,1,0,1
3068,1.7,63,17.16,3176.289179,1,1,0
3069,1.25,90,35.51,5360.587498,1,1,0
3070,1.81,250,19.78,14607.44471,1,1,0
3071,1.66,90,15.72,3996.7797479999995,1,0,0
3072,3.53,90,32.3,13431.034469999999,1,0,1
3073,2.51,125,19.08,8868.28844,1,0,0
3074,1.6,50,25.2,3244.2325379999997,1,0,0
3075,3.06,125,18.19,11776.5816,1,0,0
3076,3.04,125,27.71,12498.38288,1,1,0
3077,4.52,90,42.36,18724.53885,1,0,1
3078,1.36,200,21.33,10097.089559999999,1,1,0
3079,1.25,315,16.26,11871.68265,1,1,0
3080,1.49,200,26.96,12470.260470000001,1,0,0
3081,2.76,125,22.04,10426.30337,1,0,0
3082,3.87,250,21.31,37101.27621,1,1,0
3083,3.53,200,20.1,24755.05876,1,0,1
3084,1.63,63,16.63,3468.768235,1,0,1
3085,2.43,125,27.43,9719.307906,1,0,1
3086,2.04,90,32.67,7132.2596140000005,1,0,0
3087,2.39,250,18.24,16478.64343,1,0,0
3088,4.1,63,20.72,9208.540073,1,0,0
3089,1.89,63,21.16,4220.6766689999995,1,0,1
3090,2.26,250,18.61,20202.6791,1,1,0
3091,2.97,63,39.19,7538.277477,1,0,0
3092,3.79,315,18.65,39943.89426,1,0,1
3093,2.76,90,32.26,10556.82487,1,0,0
3094,3.8,125,18.91,17037.39705,1,0,0
3095,3.33,125,29.12,18683.16131,1,0,1
3096,1.26,200,20.02,7901.459770999999,1,0,0
3097,1.3,90,37.38,4561.585092,1,0,0
3098,4.06,125,26.98,15420.724180000001,1,0,0
3099,3.71,63,17.86,7168.2256640000005,1,0,0
3100,3.4,90,32.47,10170.74588,1,0,0
3101,3.65,125,20.85,13683.301080000001,1,0,0
3102,2.68,63,10.78,3748.256176,1,1,0
3103,2.34,63,43.93,6868.072089,1,0,1
3104,2.9,90,33.93,8843.189368000001,1,1,0
3105,3.69,90,39.96,14636.70044,1,0,0
3106,1.52,90,35.22,5592.874536,1,0,0
3107,1.98,50,31.55,3551.4319630000005,1,1,0
3108,3.79,50,24.19,7143.863528,1,0,0
3109,1.85,200,34.71,11703.34563,1,1,0
3110,2.0,450,21.32,32922.79924,1,1,0
3111,1.23,125,18.37,4468.721665,1,0,0
3112,2.81,450,26.25,40798.1513,1,1,0
3113,2.56,90,38.36,9562.949916,1,1,0
3114,4.71,250,11.18,32686.894510000002,1,0,1
3115,2.65,125,12.46,7877.297041,1,1,0
3116,1.94,90,11.34,3588.0710229999995,1,0,1
3117,2.43,125,13.95,8050.2190120000005,1,0,1
3118,3.88,63,18.95,7508.617981999999,1,0,1
3119,1.35,50,9.2,1550.1720300000002,1,0,0
3120,4.02,63,30.68,8754.148322,1,0,1
3121,4.52,63,16.51,7563.150229999999,1,1,0
3122,2.94,250,21.27,24973.15985,1,0,0
3123,3.02,63,13.87,5405.131318,1,1,0
3124,2.09,250,23.84,17747.64673,1,1,0
3125,1.83,90,27.09,6399.4551710000005,1,0,1
3126,1.63,125,14.36,4626.865494,1,1,0
3127,2.08,450,21.04,35317.027030000005,1,1,0
3128,2.71,90,25.9,9357.556698,1,0,0
3129,2.37,90,39.69,8847.57799,1,0,0
3130,1.14,125,42.67,5796.904999,1,0,1
3131,1.62,125,18.2,6770.51555,1,0,0
3132,3.47,250,19.8,30408.282460000002,1,0,0
3133,2.72,125,16.47,10238.83946,1,0,0
3134,2.94,90,24.79,11464.914509999999,1,1,0
3135,1.63,200,29.4,11079.62558,1,1,0
3136,3.79,50,18.21,6566.007865,1,0,1
3137,2.33,200,9.8,10855.154129999999,1,0,0
3138,3.62,200,43.15,31872.6849,1,0,1
3139,1.86,125,22.57,6937.844595999999,1,1,0
3140,2.58,90,21.14,7846.681141,1,0,0
3141,3.46,90,36.19,13370.58383,1,0,0
3142,2.22,90,27.87,7307.218534999999,1,0,1
3143,2.15,90,18.6,6326.351667,1,1,0
3144,2.92,90,29.05,11243.2789,1,1,0
3145,1.55,90,13.6,3815.367799,1,0,1
3146,1.78,90,19.15,4835.034121,1,1,0
3147,1.99,50,14.98,3555.761343,1,1,0
3148,3.03,50,24.77,4980.378996,1,0,0
3149,3.98,200,19.02,26907.1623,1,0,1
3150,2.76,90,21.56,7931.318608,1,1,0
3151,4.66,200,17.54,31006.518180000003,1,1,0
3152,1.77,450,37.4,37293.02111,1,0,1
3153,2.87,90,15.47,7428.023286,1,1,0
3154,1.89,200,39.04,16985.76335,1,0,0
3155,3.32,200,17.38,22449.48353,1,0,1
3156,1.26,50,33.88,2641.343151,1,0,1
3157,2.26,250,26.75,20073.82537,1,1,0
3158,1.92,200,26.34,12824.36649,1,0,0
3159,2.25,63,20.97,4310.487354,1,1,0
3160,3.02,200,29.32,27897.70914,1,0,0
3161,2.54,250,25.35,25200.29679,1,0,0
3162,3.24,63,28.88,7328.586872,1,0,1
3163,3.07,50,29.44,6261.7988350000005,1,0,0
3164,2.89,200,39.62,20534.48102,1,1,0
3165,3.41,90,24.23,10092.96595,1,0,1
3166,2.67,63,14.07,4254.777037,1,0,0
3167,1.86,250,12.58,11972.1343,1,1,0
3168,2.28,125,34.57,12035.27679,1,0,0
3169,1.84,250,19.17,17767.81986,1,0,0
3170,1.94,50,12.83,2523.581729,1,0,0
3171,1.58,250,39.99,19486.4734,1,1,0
3172,3.13,50,27.48,5737.847096,1,1,0
3173,3.0,125,31.64,13671.371659999999,1,1,0
3174,2.34,125,44.9,12666.00576,1,0,0
3175,2.27,125,21.56,8889.437863,1,0,0
3176,3.22,90,14.75,8152.672855,1,1,0
3177,2.13,50,33.2,4531.901267,1,0,0
3178,2.06,63,34.76,5644.732236,1,1,0
3179,3.56,200,31.7,27242.19382,1,0,0
3180,1.74,90,27.03,5396.364149,1,0,0
3181,4.03,125,11.48,14061.98295,1,0,0
3182,3.69,50,43.89,7543.273620999999,1,0,0
3183,1.82,50,23.95,3522.388389,1,1,0
3184,1.32,250,20.78,11417.50583,1,0,0
3185,3.86,90,41.62,16782.14404,1,0,0
3186,2.53,63,27.44,5513.509977000001,1,1,0
3187,2.04,90,24.04,5723.946108,1,0,1
3188,3.72,90,24.64,10732.30503,1,0,0
3189,3.25,125,37.75,17443.71724,1,0,1
3190,2.31,450,30.56,33382.10981,1,1,0
3191,3.59,125,31.94,17182.819069999998,1,0,1
3192,1.98,90,31.46,6775.276476000001,1,1,0
3193,3.09,90,21.5,8677.741993000001,1,1,0
3194,3.81,90,28.78,13110.69408,1,1,0
3195,2.41,63,15.22,4352.935036,1,0,0
3196,1.44,90,30.54,4882.270026,1,0,0
3197,1.74,90,22.15,5515.927847999999,1,0,0
3198,3.76,125,20.43,16636.29886,1,0,0
3199,3.4,50,29.66,6212.08141,1,0,1
3200,3.46,200,37.02,25961.13745,1,0,0
3201,3.44,90,36.71,11419.1423,1,0,1
3202,2.28,200,24.43,15369.957569999999,1,0,1
3203,4.47,90,42.21,15863.63514,1,0,0
3204,1.83,50,13.52,2567.1809559999997,1,0,0
3205,1.98,315,38.39,28127.61895,1,0,0
3206,1.67,63,28.48,4301.365919,1,0,0
3207,1.15,200,26.72,8487.607186,1,1,0
3208,2.63,63,29.75,6622.823569,1,1,0
3209,2.09,90,25.09,6354.86017,1,0,0
3210,2.55,450,25.6,40668.22447,1,1,0
3211,2.22,63,20.05,4643.057332,1,0,0
3212,3.42,250,18.25,27338.982710000004,1,0,1
3213,3.38,250,49.25,33897.732639999995,1,1,0
3214,3.44,250,21.88,31267.201,1,0,0
3215,3.24,50,37.93,7494.501578,1,1,0
3216,3.51,63,13.91,6626.532403,1,0,0
3217,4.08,63,32.1,8113.4082530000005,1,0,0
3218,2.42,63,25.91,5078.137895,1,1,0
3219,2.92,90,26.64,8669.534215000001,1,1,0
3220,1.69,50,23.55,3295.9714710000003,1,1,0
3221,2.71,125,34.79,13736.08733,1,1,0
3222,3.15,200,41.52,23334.89086,1,0,0
3223,2.3,63,21.38,3907.5721590000003,1,0,0
3224,4.66,90,23.05,15534.119490000001,1,0,0
3225,2.47,315,15.23,19469.26071,1,0,0
3226,4.57,63,30.57,10934.228340000001,1,0,1
3227,4.15,63,38.5,11747.90718,1,1,0
3228,3.57,63,43.03,9356.088867,1,0,0
3229,1.81,125,19.8,7740.890697,1,1,0
3230,4.2,90,39.43,15404.35131,1,0,0
3231,2.8,50,28.71,6021.212175,1,1,0
3232,2.73,50,43.52,6585.9984460000005,1,0,0
3233,2.9,90,24.13,9594.21675,1,0,0
3234,2.24,63,29.02,4886.7939049999995,1,0,0
3235,2.48,250,25.34,20950.37606,1,0,0
3236,3.78,200,40.57,23365.44109,1,0,1
3237,3.35,90,14.75,10158.20202,1,0,0
3238,4.21,125,15.33,12054.44918,1,0,0
3239,2.07,90,38.81,7318.2789680000005,1,0,0
3240,2.43,200,12.21,11937.797509999999,1,1,0
3241,2.32,63,46.92,6709.489570000001,1,0,0
3242,4.07,200,22.3,26138.74656,1,0,0
3243,4.03,90,27.12,12846.95152,1,1,0
3244,3.01,63,35.89,8079.319675,1,0,1
3245,3.21,63,42.74,8986.448746,1,0,0
3246,3.87,125,15.75,14760.55436,1,1,0
3247,2.41,63,34.63,5291.351501,1,0,0
3248,1.77,63,10.89,2608.8019010000003,1,0,0
3249,2.71,63,38.83,6922.235183,1,0,1
3250,2.6,90,38.68,10270.446109999999,1,0,0
3251,1.56,50,31.1,3302.783188,1,1,0
3252,1.98,125,13.27,7720.517366,1,0,1
3253,2.59,200,31.08,21932.272380000002,1,0,1
3254,4.37,90,45.19,16063.2983,1,1,0
3255,3.54,250,20.59,29846.04094,1,0,0
3256,1.91,50,25.92,3116.397688,1,0,0
3257,1.5,90,42.03,6212.980357,1,0,0
3258,3.5,125,24.16,15304.28617,1,1,0
3259,3.6,200,22.21,20510.537080000002,1,0,0
3260,4.15,250,31.86,42666.28848,1,1,0
3261,1.61,125,10.72,5943.691789,1,0,0
3262,1.65,200,11.01,9300.778289,1,0,0
3263,2.47,200,38.62,19587.81537,1,0,1
3264,2.1,63,18.69,4096.059097,1,0,0
3265,1.27,63,17.15,2375.304204,1,0,0
3266,3.56,90,47.68,15765.91786,1,0,0
3267,1.2,63,17.55,2553.2783210000002,1,1,0
3268,2.77,450,25.83,38770.68389,1,0,0
3269,1.3,200,18.97,9760.199562,1,0,0
3270,1.64,200,29.56,11432.47117,1,0,0
3271,2.89,125,27.2,11537.52471,1,0,1
3272,2.62,63,14.93,4684.432517,1,0,0
3273,4.82,50,25.45,8967.737702,1,0,0
3274,1.87,200,29.9,13462.42029,1,0,0
3275,1.3,90,21.85,4443.454485,1,0,0
3276,1.67,125,12.54,5641.85267,1,0,1
3277,4.59,200,37.74,40149.17999,1,0,0
3278,1.87,90,30.69,6958.049095,1,0,0
3279,3.35,90,24.24,10710.90631,1,1,0
3280,2.19,200,32.32,16275.638619999998,1,0,0
3281,1.74,90,23.91,5703.232981,1,0,0
3282,2.24,50,15.95,2940.291619,1,0,1
3283,2.2,250,31.32,20666.49866,1,0,0
3284,2.96,63,26.4,7431.060345999999,1,0,1
3285,2.32,125,22.33,9779.141923000001,1,0,0
3286,1.96,125,25.61,7549.623935,1,0,0
3287,3.05,63,27.56,5929.455913000001,1,1,0
3288,2.17,50,41.42,4901.125148,1,0,1
3289,1.82,125,16.62,6699.825835000001,1,0,0
3290,1.57,90,40.64,6624.926785000001,1,0,0
3291,4.44,63,21.87,8043.609697,1,1,0
3292,2.72,50,38.15,6417.433215999999,1,0,0
3293,1.95,125,10.16,5883.870208,1,1,0
3294,2.38,200,32.88,17476.83864,1,0,0
3295,2.85,90,27.88,9360.535463,1,0,0
3296,2.94,90,25.18,9279.977061,1,0,0
3297,3.17,90,36.67,12798.80485,1,0,0
3298,2.0,90,17.59,6820.326583,1,0,0
3299,1.71,125,12.63,5077.607519,1,0,0
3300,3.07,50,28.24,5840.747426,1,0,1
3301,3.28,63,24.35,7950.353235,1,0,0
3302,2.19,63,27.27,4648.837853,1,1,0
3303,2.34,90,34.39,10012.51306,1,1,0
3304,3.39,63,14.16,6465.55727,1,0,1
3305,4.17,63,19.31,8449.138467,1,0,0
3306,2.24,50,16.49,3159.1399079999997,1,1,0
3307,3.0,90,35.43,12386.125329999999,1,1,0
3308,1.77,250,40.99,19790.2372,1,0,0
3309,4.19,50,43.41,10596.85214,1,1,0
3310,2.94,63,24.11,5882.713154,1,0,0
3311,2.4,125,22.73,10329.9715,1,0,0
3312,2.39,90,43.22,9609.440692,1,0,0
3313,1.46,200,15.41,8821.815368000001,1,0,1
3314,3.61,50,22.62,6118.4930509999995,1,0,1
3315,2.01,63,26.76,5158.574492,1,1,0
3316,1.61,125,23.42,6429.245763,1,0,0
3317,1.57,63,31.89,3577.711096,1,0,0
3318,1.54,450,16.67,18526.46413,1,0,0
3319,2.56,315,45.08,38562.059460000004,1,0,0
3320,3.47,90,13.66,7118.720415000001,1,0,0
3321,2.02,63,37.38,6268.200226,1,0,1
3322,2.21,90,35.22,8630.102584999999,1,0,0
3323,3.18,63,31.49,8456.368629999999,1,1,0
3324,2.93,90,11.06,7208.42196,1,0,0
3325,4.33,63,33.08,9780.68589,1,1,0
3326,1.75,90,22.88,6401.835677,1,0,0
3327,2.16,90,38.76,7255.76531,1,0,0
3328,1.89,200,20.07,11514.678179999999,1,0,0
3329,2.03,450,18.44,28352.01653,1,1,0
3330,3.66,63,37.48,9040.829021,1,0,1
3331,1.57,125,14.24,4944.141628,1,1,0
3332,2.61,50,31.49,4760.259157,1,1,0
3333,1.76,50,29.99,3339.2440690000003,1,0,1
3334,1.36,125,35.62,8803.68211,1,0,0
3335,2.48,50,15.51,4374.612907,1,0,0
3336,2.96,63,14.28,5007.348443,1,0,1
3337,3.72,125,41.64,19943.44643,1,0,1
3338,3.96,315,22.74,37041.70628,1,1,0
3339,2.73,90,15.41,7122.69239,1,0,1
3340,2.93,250,23.21,25389.61836,1,0,0
3341,4.23,90,25.03,14514.05174,1,0,1
3342,2.58,90,27.22,8072.456290000001,1,0,0
3343,1.96,200,16.89,10280.87421,1,0,0
3344,2.08,125,12.61,6193.231328,1,0,0
3345,2.26,63,14.51,4041.188857,1,1,0
3346,3.32,50,25.62,6702.989571,1,0,1
3347,3.57,315,22.01,40339.03707,1,0,0
3348,2.42,200,11.17,12320.900959999999,1,1,0
3349,2.06,315,22.36,21461.07566,1,1,0
3350,3.66,90,25.0,14205.30989,1,0,1
3351,3.0,63,20.68,6387.280501,1,0,1
3352,1.54,50,19.46,2165.6976760000002,1,0,0
3353,3.08,90,21.93,8568.679437,1,0,0
3354,1.62,63,19.7,3513.235602,1,0,0
3355,1.65,63,27.63,3944.7898729999997,1,0,0
3356,3.48,90,19.55,10186.79207,1,1,0
3357,1.59,200,21.76,10656.56055,1,0,1
3358,4.22,315,12.03,31318.83574,1,0,0
3359,2.11,90,43.43,9727.314606999998,1,0,0
3360,3.29,125,24.34,15598.763490000001,1,1,0
3361,3.32,63,24.16,7429.543801000001,1,0,0
3362,2.45,200,39.51,21046.58352,1,1,0
3363,3.57,125,23.78,14311.83339,1,1,0
3364,3.55,63,15.29,6734.432186,1,0,0
3365,1.99,90,35.69,8201.294478,1,1,0
3366,3.78,90,19.87,11760.73868,1,0,0
3367,1.87,125,12.71,6445.412829999999,1,0,1
3368,3.3,125,33.41,18553.236269999998,1,0,0
3369,2.82,90,27.27,10866.363220000001,1,1,0
3370,3.54,125,10.77,9466.52245,1,0,0
3371,3.6,63,36.39,9055.02254,1,0,0
3372,2.55,200,29.53,19570.53266,1,0,0
3373,2.05,125,14.62,8106.867065,1,0,1
3374,2.67,63,24.59,5495.798509,1,1,0
3375,3.02,125,9.58,9182.9509,1,0,0
3376,1.52,250,12.96,9018.370395999998,1,0,0
3377,1.62,63,9.95,2715.9000899999996,1,0,0
3378,2.05,315,43.58,27973.70775,1,1,0
3379,3.71,63,13.89,6224.48635,1,0,0
3380,3.69,250,15.58,24678.70745,1,0,1
3381,1.52,90,15.8,4452.819703,1,1,0
3382,3.05,200,21.25,21385.030280000003,1,0,0
3383,4.0,200,36.24,29441.35779,1,0,1
3384,3.73,63,41.75,11700.016959999999,1,0,1
3385,3.28,63,15.4,6119.181926,1,0,0
3386,2.8,63,24.33,6183.450191,1,1,0
3387,2.86,200,29.57,23070.65911,1,1,0
3388,2.83,63,22.83,6255.283921,1,0,1
3389,2.77,315,24.67,31324.21014,1,0,0
3390,2.75,125,25.26,10566.32403,1,1,0
3391,2.78,90,33.71,11432.6976,1,0,1
3392,3.48,50,30.71,8059.088693000001,1,0,0
3393,1.53,200,42.92,14551.20566,1,0,1
3394,1.27,125,36.14,6088.084526,1,0,0
3395,2.35,90,25.91,6659.320114,1,1,0
3396,3.56,50,26.36,7940.671601999999,1,0,1
3397,2.09,90,34.3,8099.339579,1,1,0
3398,3.28,50,33.1,8079.45608,1,1,0
3399,1.83,315,20.52,17774.485,1,0,1
3400,1.67,63,32.88,4820.791579,1,0,0
3401,3.11,315,32.24,37440.06639,1,0,0
3402,2.82,90,16.58,6560.496231,1,0,0
3403,4.29,125,19.06,18089.2889,1,1,0
3404,3.37,63,10.12,4727.195209,1,0,0
3405,3.51,63,39.18,9364.569028,1,0,1
3406,3.25,200,15.68,18143.34503,1,0,0
3407,2.16,125,28.38,10635.7826,1,1,0
3408,1.89,125,13.53,6936.08262,1,0,1
3409,1.33,125,26.24,6202.558002000001,1,0,0
3410,1.9,125,37.23,11141.32875,1,0,1
3411,3.79,50,29.47,7619.230815999999,1,0,1
3412,2.0,315,22.07,19012.45382,1,0,1
3413,2.1,200,16.17,10724.06625,1,0,0
3414,3.6,250,24.13,30831.442710000003,1,1,0
3415,2.12,90,28.31,7443.142475,1,0,0
3416,2.44,90,42.83,11172.387840000001,1,0,0
3417,4.04,125,15.11,14467.089240000001,1,0,0
3418,1.54,90,24.68,4722.872433,1,1,0
3419,1.87,90,14.57,5247.218064,1,0,0
3420,3.79,125,11.29,12242.56127,1,1,0
3421,3.11,200,20.29,18875.70037,1,0,0
3422,3.14,63,28.38,7829.151342,1,1,0
3423,2.25,90,14.35,5900.913393,1,0,0
3424,2.98,250,20.65,26137.36573,1,1,0
3425,1.9,125,35.33,10998.266790000001,1,0,0
3426,1.75,90,20.42,5045.938096,1,0,0
3427,2.71,315,24.91,28831.09882,1,0,0
3428,2.39,250,34.57,23535.2997,1,1,0
3429,2.22,90,17.51,6329.339196,1,0,0
3430,1.55,90,17.61,4143.850243,1,0,1
3431,4.6,50,21.85,10161.52979,1,0,1
3432,1.34,63,19.42,3006.5106960000003,1,0,0
3433,3.22,90,18.83,7721.701741,1,1,0
3434,2.1,90,34.58,8181.710690999999,1,0,1
3435,3.2,50,21.84,5884.568819,1,0,0
3436,3.05,125,18.13,11059.863440000001,1,0,0
3437,1.91,90,33.1,7805.0064680000005,1,0,0
3438,1.7,200,19.41,11111.487809999999,1,0,0
3439,1.54,50,27.08,2961.885129,1,1,0
3440,3.4,200,17.27,18781.80899,1,0,1
3441,3.58,90,21.78,10412.19168,1,0,0
3442,1.44,50,22.23,2102.4953960000003,1,0,0
3443,4.31,200,16.98,25068.2136,1,0,0
3444,2.64,90,34.69,8347.155936,1,0,0
3445,1.94,63,23.59,3714.51396,1,0,0
3446,1.91,200,31.98,16567.56218,1,0,0
3447,2.46,63,18.58,4060.493567,1,1,0
3448,1.23,50,42.11,3222.6960480000002,1,0,1
3449,3.6,125,29.0,19228.66689,1,0,0
3450,2.07,125,44.78,12662.28473,1,1,0
3451,1.56,63,43.51,4823.602972,1,0,0
3452,2.27,90,14.75,6009.17536,1,0,1
3453,2.39,450,33.28,41497.98445,1,0,0
3454,3.2,90,15.53,8669.506612000001,1,0,0
3455,2.28,250,21.64,18394.79182,1,0,0
3456,2.4,200,32.11,17307.71498,1,0,0
3457,3.72,90,25.92,13490.30072,1,0,0
3458,3.4,200,30.3,25821.20955,1,0,0
3459,3.18,200,14.08,17912.97742,1,1,0
3460,2.81,200,27.76,22271.870890000002,1,0,0
3461,1.93,63,9.48,2455.194437,1,1,0
3462,2.08,200,32.36,16085.937569999998,1,1,0
3463,2.29,200,22.18,15305.92719,1,1,0
3464,2.34,315,23.55,24279.526840000002,1,0,1
3465,2.83,90,16.45,7732.525003,1,1,0
3466,2.52,63,26.96,5531.506392,1,0,0
3467,2.56,63,16.01,4271.138493,1,1,0
3468,2.41,50,37.02,5060.278504999999,1,1,0
3469,4.06,63,15.8,7550.817582,1,0,0
3470,3.73,315,15.65,30936.416510000003,1,0,0
3471,3.1,200,10.22,14595.831259999999,1,0,0
3472,3.18,63,22.97,5788.794476,1,0,0
3473,3.02,315,36.57,33280.97887,1,0,1
3474,3.71,90,14.08,9708.661237,1,1,0
3475,2.53,125,19.22,10206.619,1,0,1
3476,3.34,90,10.97,6834.501023000001,1,1,0
3477,1.53,50,17.5,2759.553741,1,0,0
3478,1.84,125,26.12,7822.111306999999,1,0,0
3479,2.89,63,33.29,7614.445584,1,1,0
3480,3.63,50,35.79,7179.060693,1,0,0
3481,3.32,90,25.22,10323.55337,1,0,1
3482,3.95,200,22.23,22870.17929,1,0,1
3483,2.32,90,28.24,7679.3684299999995,1,0,1
3484,1.78,125,42.68,8692.647529,1,0,0
3485,3.25,90,20.0,9255.004772,1,0,0
3486,2.98,50,37.29,6596.39944,1,0,0
3487,1.55,315,37.76,21164.68106,1,1,0
3488,2.49,50,24.23,4533.27271,1,1,0
3489,2.7,200,37.04,22013.03125,1,1,0
3490,2.93,125,22.86,13186.769909999999,1,1,0
3491,1.42,63,19.44,2934.3360629999997,1,0,0
3492,2.26,250,31.15,19922.43118,1,1,0
3493,1.98,200,36.49,14868.109030000001,1,0,0
3494,2.12,315,19.96,23293.01118,1,0,1
3495,2.25,90,24.03,6505.615193,1,0,0
3496,4.57,90,30.65,15749.636359999999,1,0,0
3497,3.92,250,14.62,28761.793719999998,1,1,0
3498,3.51,125,39.98,17203.236569999997,1,0,0
3499,2.16,125,20.65,8467.835334000001,1,0,0
3500,2.28,50,20.28,3680.087836,1,1,0
3501,2.41,90,21.58,7265.632685,1,0,0
3502,1.89,90,14.03,4552.640611,1,0,1
3503,2.25,50,26.84,4745.35807,1,0,0
3504,3.18,200,32.44,25932.09618,1,0,1
3505,1.86,50,17.68,2758.317047,1,0,1
3506,3.8,200,38.23,29365.55658,1,0,0
3507,1.3,90,30.84,4360.313525,1,1,0
3508,2.9,250,34.28,30107.905069999997,1,0,0
3509,4.67,250,16.38,40038.00072,1,0,1
3510,2.74,63,21.74,5732.7690840000005,1,0,0
3511,2.27,50,17.82,3795.8840920000002,1,1,0
3512,1.47,250,32.77,14661.6573,1,1,0
3513,3.62,90,44.13,13992.57989,1,0,0
3514,2.9,90,25.42,11046.40048,1,1,0
3515,1.8,90,34.52,8077.319845999999,1,1,0
3516,1.68,125,33.56,8004.59173,1,0,0
3517,1.56,125,38.1,8550.395324,1,0,0
3518,2.2,63,24.29,5463.278224000001,1,1,0
3519,1.8,250,20.4,15532.78251,1,0,0
3520,1.56,90,22.04,5540.548224,1,0,1
3521,3.0,250,30.0,34055.645339999995,1,1,0
3522,3.36,200,41.89,32667.874519999998,1,1,0
3523,2.04,125,12.73,6464.395068,1,0,1
3524,3.43,50,22.21,6748.110781,1,0,0
3525,1.4,50,24.08,2294.289795,1,1,0
3526,1.99,125,20.58,6537.300429,1,1,0
3527,2.71,90,32.01,9661.494811,1,0,1
3528,1.91,125,22.11,7990.193805,1,1,0
3529,4.45,90,12.5,12037.134409999999,1,0,0
3530,2.89,200,30.25,21456.76135,1,1,0
3531,2.8,50,11.72,4195.095927,1,1,0
3532,2.38,125,14.12,8525.049462,1,0,0
3533,3.03,250,29.94,28055.416380000002,1,0,1
3534,2.92,50,14.41,4459.370168,1,0,0
3535,1.18,125,17.88,4928.67877,1,0,0
3536,2.09,125,27.94,9033.202229999999,1,0,0
3537,2.76,90,25.32,9026.190745,1,0,0
3538,2.73,63,21.35,5064.632573,1,0,0
3539,3.86,125,37.38,20519.021380000002,1,0,0
3540,1.85,125,18.74,9185.684386,1,1,0
3541,2.69,125,35.33,15820.84381,1,1,0
